,iso2_code,language,year_quarter,unique_id,num_pushers,year,quarter,gpt_available,population,num_pushers_pc,post1,post2,gpt_available_post1,gpt_available_post2,Treatment
5642,CY,C,2023-Q3,CY-C,337.0,2023,15,1,858000,39.277389277389275,1,1,1,1,1
5643,CY,C,2023-Q4,CY-C,327.0,2023,16,1,858000,38.111888111888106,1,1,1,1,1
5649,CY,Go,2020-Q1,CY-Go,0.0,2020,1,1,858000,0.0,0,0,0,0,0
5650,CY,Go,2020-Q2,CY-Go,0.0,2020,2,1,858000,0.0,0,0,0,0,0
5651,CY,Go,2020-Q3,CY-Go,0.0,2020,3,1,858000,0.0,0,0,0,0,0
5652,CY,Go,2020-Q4,CY-Go,0.0,2020,4,1,858000,0.0,0,0,0,0,0
5653,CY,Go,2021-Q1,CY-Go,0.0,2021,5,1,858000,0.0,0,0,0,0,0
5654,CY,Go,2021-Q2,CY-Go,0.0,2021,6,1,858000,0.0,0,0,0,0,0
5655,CY,Go,2021-Q3,CY-Go,0.0,2021,7,1,858000,0.0,0,0,0,0,0
5656,CY,Go,2021-Q4,CY-Go,0.0,2021,8,1,858000,0.0,0,0,0,0,0
5657,CY,Go,2022-Q1,CY-Go,0.0,2022,9,1,858000,0.0,0,0,0,0,0
5658,CY,Go,2022-Q2,CY-Go,138.0,2022,10,1,858000,16.083916083916083,0,0,0,0,0
5659,CY,Go,2022-Q3,CY-Go,153.0,2022,11,1,858000,17.83216783216783,0,0,0,0,0
5660,CY,Go,2022-Q4,CY-Go,198.0,2022,12,1,858000,23.076923076923077,1,0,1,0,1
5661,CY,Go,2023-Q1,CY-Go,202.0,2023,13,1,858000,23.543123543123542,1,1,1,1,1
5662,CY,Go,2023-Q2,CY-Go,238.0,2023,14,1,858000,27.738927738927742,1,1,1,1,1
5663,CY,Go,2023-Q3,CY-Go,261.0,2023,15,1,858000,30.41958041958042,1,1,1,1,1
5664,CY,Go,2023-Q4,CY-Go,232.0,2023,16,1,858000,27.03962703962704,1,1,1,1,1
5670,CZ,JavaScript,2020-Q1,CZ-JavaScript,6486.0,2020,1,1,10521600,61.644616788321166,0,0,0,0,0
5671,CZ,JavaScript,2020-Q2,CZ-JavaScript,6836.0,2020,2,1,10521600,64.97110705596107,0,0,0,0,0
5672,CZ,JavaScript,2020-Q3,CZ-JavaScript,6160.0,2020,3,1,10521600,58.54622871046229,0,0,0,0,0
5673,CZ,JavaScript,2020-Q4,CZ-JavaScript,6985.0,2020,4,1,10521600,66.38724148418491,0,0,0,0,0
5674,CZ,JavaScript,2021-Q1,CZ-JavaScript,7663.0,2021,5,1,10521600,72.83112834549878,0,0,0,0,0
5675,CZ,JavaScript,2021-Q2,CZ-JavaScript,7721.0,2021,6,1,10521600,73.38237530413626,0,0,0,0,0
5676,CZ,JavaScript,2021-Q3,CZ-JavaScript,6470.0,2021,7,1,10521600,61.49254866180049,0,0,0,0,0
5677,CZ,JavaScript,2021-Q4,CZ-JavaScript,7855.0,2021,8,1,10521600,74.65594586374696,0,0,0,0,0
5678,CZ,JavaScript,2022-Q1,CZ-JavaScript,8689.0,2022,9,1,10521600,82.58249695863746,0,0,0,0,0
5679,CZ,JavaScript,2022-Q2,CZ-JavaScript,9088.0,2022,10,1,10521600,86.37469586374696,0,0,0,0,0
5680,CZ,JavaScript,2022-Q3,CZ-JavaScript,8144.0,2022,11,1,10521600,77.40267639902677,0,0,0,0,0
5681,CZ,JavaScript,2022-Q4,CZ-JavaScript,9339.0,2022,12,1,10521600,88.76026459854015,1,0,1,0,1
5682,CZ,JavaScript,2023-Q1,CZ-JavaScript,10056.0,2023,13,1,10521600,95.57481751824818,1,1,1,1,1
5683,CZ,JavaScript,2023-Q2,CZ-JavaScript,10177.0,2023,14,1,10521600,96.72483272506084,1,1,1,1,1
5684,CZ,JavaScript,2023-Q3,CZ-JavaScript,8783.0,2023,15,1,10521600,83.47589720194647,1,1,1,1,1
5685,CZ,JavaScript,2023-Q4,CZ-JavaScript,10216.0,2023,16,1,10521600,97.09549878345499,1,1,1,1,1
5691,CZ,Python,2020-Q1,CZ-Python,4352.0,2020,1,1,10521600,41.36253041362531,0,0,0,0,0
5692,CZ,Python,2020-Q2,CZ-Python,4603.0,2020,2,1,10521600,43.74809914841849,0,0,0,0,0
5693,CZ,Python,2020-Q3,CZ-Python,4200.0,2020,3,1,10521600,39.917883211678834,0,0,0,0,0
5694,CZ,Python,2020-Q4,CZ-Python,5037.0,2020,4,1,10521600,47.87294708029197,0,0,0,0,0
5695,CZ,Python,2021-Q1,CZ-Python,5338.0,2021,5,1,10521600,50.733728710462294,0,0,0,0,0
5696,CZ,Python,2021-Q2,CZ-Python,5365.0,2021,6,1,10521600,50.99034367396593,0,0,0,0,0
5697,CZ,Python,2021-Q3,CZ-Python,4572.0,2021,7,1,10521600,43.45346715328467,0,0,0,0,0
5698,CZ,Python,2021-Q4,CZ-Python,5734.0,2021,8,1,10521600,54.49741484184915,0,0,0,0,0
5699,CZ,Python,2022-Q1,CZ-Python,6257.0,2022,9,1,10521600,59.46814172749392,0,0,0,0,0
5700,CZ,Python,2022-Q2,CZ-Python,6738.0,2022,10,1,10521600,64.03968978102189,0,0,0,0,0
5701,CZ,Python,2022-Q3,CZ-Python,5847.0,2022,11,1,10521600,55.571395985401466,0,0,0,0,0
5702,CZ,Python,2022-Q4,CZ-Python,6963.0,2022,12,1,10521600,66.17814781021897,1,0,1,0,1
5703,CZ,Python,2023-Q1,CZ-Python,7649.0,2023,13,1,10521600,72.69806873479318,1,1,1,1,1
5704,CZ,Python,2023-Q2,CZ-Python,7727.0,2023,14,1,10521600,73.43940085158151,1,1,1,1,1
5705,CZ,Python,2023-Q3,CZ-Python,6622.0,2023,15,1,10521600,62.937195863746965,1,1,1,1,1
5706,CZ,Python,2023-Q4,CZ-Python,7786.0,2023,16,1,10521600,74.00015206812652,1,1,1,1,1
5712,CZ,Java,2020-Q1,CZ-Java,2379.0,2020,1,1,10521600,22.610629562043798,0,0,0,0,0
5713,CZ,Java,2020-Q2,CZ-Java,2367.0,2020,2,1,10521600,22.496578467153284,0,0,0,0,0
5714,CZ,Java,2020-Q3,CZ-Java,2040.0,2020,3,1,10521600,19.388686131386862,0,0,0,0,0
5715,CZ,Java,2020-Q4,CZ-Java,2369.0,2020,4,1,10521600,22.51558698296837,0,0,0,0,0
5716,CZ,Java,2021-Q1,CZ-Java,2554.0,2021,5,1,10521600,24.273874695863746,0,0,0,0,0
5717,CZ,Java,2021-Q2,CZ-Java,2633.0,2021,6,1,10521600,25.02471107055961,0,0,0,0,0
5718,CZ,Java,2021-Q3,CZ-Java,2057.0,2021,7,1,10521600,19.550258515815084,0,0,0,0,0
5719,CZ,Java,2021-Q4,CZ-Java,2523.0,2021,8,1,10521600,23.979242700729927,0,0,0,0,0
5720,CZ,Java,2022-Q1,CZ-Java,2765.0,2022,9,1,10521600,26.27927311435523,0,0,0,0,0
5721,CZ,Java,2022-Q2,CZ-Java,2842.0,2022,10,1,10521600,27.01110097323601,0,0,0,0,0
5722,CZ,Java,2022-Q3,CZ-Java,2323.0,2022,11,1,10521600,22.07839111922141,0,0,0,0,0
5723,CZ,Java,2022-Q4,CZ-Java,2801.0,2022,12,1,10521600,26.621426399026767,1,0,1,0,1
5724,CZ,Java,2023-Q1,CZ-Java,3046.0,2023,13,1,10521600,28.949969586374696,1,1,1,1,1
5725,CZ,Java,2023-Q2,CZ-Java,3009.0,2023,14,1,10521600,28.598312043795623,1,1,1,1,1
5726,CZ,Java,2023-Q3,CZ-Java,2478.0,2023,15,1,10521600,23.551551094890513,1,1,1,1,1
5727,CZ,Java,2023-Q4,CZ-Java,2835.0,2023,16,1,10521600,26.94457116788321,1,1,1,1,1
5733,CZ,Ruby,2020-Q1,CZ-Ruby,1494.0,2020,1,1,10521600,14.199361313868613,0,0,0,0,0
5734,CZ,Ruby,2020-Q2,CZ-Ruby,1638.0,2020,2,1,10521600,15.567974452554745,0,0,0,0,0
5735,CZ,Ruby,2020-Q3,CZ-Ruby,1534.0,2020,3,1,10521600,14.579531630170317,0,0,0,0,0
5736,CZ,Ruby,2020-Q4,CZ-Ruby,1707.0,2020,4,1,10521600,16.223768248175183,0,0,0,0,0
5737,CZ,Ruby,2021-Q1,CZ-Ruby,1803.0,2021,5,1,10521600,17.13617700729927,0,0,0,0,0
5738,CZ,Ruby,2021-Q2,CZ-Ruby,1730.0,2021,6,1,10521600,16.442366180048662,0,0,0,0,0
5739,CZ,Ruby,2021-Q3,CZ-Ruby,1395.0,2021,7,1,10521600,13.258439781021897,0,0,0,0,0
5740,CZ,Ruby,2021-Q4,CZ-Ruby,1476.0,2021,8,1,10521600,14.028284671532848,0,0,0,0,0
5741,CZ,Ruby,2022-Q1,CZ-Ruby,1548.0,2022,9,1,10521600,14.712591240875913,0,0,0,0,0
5742,CZ,Ruby,2022-Q2,CZ-Ruby,1536.0,2022,10,1,10521600,14.598540145985403,0,0,0,0,0
5743,CZ,Ruby,2022-Q3,CZ-Ruby,1501.0,2022,11,1,10521600,14.265891119221411,0,0,0,0,0
5744,CZ,Ruby,2022-Q4,CZ-Ruby,1548.0,2022,12,1,10521600,14.712591240875913,1,0,1,0,1
5745,CZ,Ruby,2023-Q1,CZ-Ruby,1601.0,2023,13,1,10521600,15.216316909975669,1,1,1,1,1
5746,CZ,Ruby,2023-Q2,CZ-Ruby,1428.0,2023,14,1,10521600,13.572080291970803,1,1,1,1,1
5747,CZ,Ruby,2023-Q3,CZ-Ruby,1360.0,2023,15,1,10521600,12.925790754257907,1,1,1,1,1
5748,CZ,Ruby,2023-Q4,CZ-Ruby,1466.0,2023,16,1,10521600,13.933242092457421,1,1,1,1,1
5754,CZ,PHP,2020-Q1,CZ-PHP,2120.0,2020,1,1,10521600,20.149026763990268,0,0,0,0,0
5755,CZ,PHP,2020-Q2,CZ-PHP,2079.0,2020,2,1,10521600,19.759352189781023,0,0,0,0,0
5756,CZ,PHP,2020-Q3,CZ-PHP,1829.0,2020,3,1,10521600,17.383287712895378,0,0,0,0,0
5757,CZ,PHP,2020-Q4,CZ-PHP,2122.0,2020,4,1,10521600,20.168035279805352,0,0,0,0,0
5758,CZ,PHP,2021-Q1,CZ-PHP,2180.0,2021,5,1,10521600,20.719282238442823,0,0,0,0,0
5759,CZ,PHP,2021-Q2,CZ-PHP,1989.0,2021,6,1,10521600,18.903968978102192,0,0,0,0,0
5760,CZ,PHP,2021-Q3,CZ-PHP,1707.0,2021,7,1,10521600,16.223768248175183,0,0,0,0,0
5761,CZ,PHP,2021-Q4,CZ-PHP,1969.0,2021,8,1,10521600,18.713883819951338,0,0,0,0,0
5762,CZ,PHP,2022-Q1,CZ-PHP,2201.0,2022,9,1,10521600,20.918871654501217,0,0,0,0,0
5763,CZ,PHP,2022-Q2,CZ-PHP,2174.0,2022,10,1,10521600,20.662256690997566,0,0,0,0,0
5764,CZ,PHP,2022-Q3,CZ-PHP,1873.0,2022,11,1,10521600,17.80147506082725,0,0,0,0,0
5765,CZ,PHP,2022-Q4,CZ-PHP,2149.0,2022,12,1,10521600,20.424650243309003,1,0,1,0,1
5766,CZ,PHP,2023-Q1,CZ-PHP,2264.0,2023,13,1,10521600,21.5176399026764,1,1,1,1,1
5767,CZ,PHP,2023-Q2,CZ-PHP,2185.0,2023,14,1,10521600,20.766803527980535,1,1,1,1,1
5768,CZ,PHP,2023-Q3,CZ-PHP,1736.0,2023,15,1,10521600,16.499391727493915,1,1,1,1,1
5769,CZ,PHP,2023-Q4,CZ-PHP,2050.0,2023,16,1,10521600,19.483728710462287,1,1,1,1,1
5775,CZ,TypeScript,2020-Q1,CZ-TypeScript,1601.0,2020,1,1,10521600,15.216316909975669,0,0,0,0,0
5776,CZ,TypeScript,2020-Q2,CZ-TypeScript,1778.0,2020,2,1,10521600,16.898570559610707,0,0,0,0,0
5777,CZ,TypeScript,2020-Q3,CZ-TypeScript,1648.0,2020,3,1,10521600,15.663017031630169,0,0,0,0,0
5778,CZ,TypeScript,2020-Q4,CZ-TypeScript,1928.0,2020,4,1,10521600,18.324209245742093,0,0,0,0,0
5779,CZ,TypeScript,2021-Q1,CZ-TypeScript,2224.0,2021,5,1,10521600,21.137469586374696,0,0,0,0,0
5780,CZ,TypeScript,2021-Q2,CZ-TypeScript,2243.0,2021,6,1,10521600,21.318050486618006,0,0,0,0,0
5781,CZ,TypeScript,2021-Q3,CZ-TypeScript,2061.0,2021,7,1,10521600,19.588275547445257,0,0,0,0,0
5782,CZ,TypeScript,2021-Q4,CZ-TypeScript,2523.0,2021,8,1,10521600,23.979242700729927,0,0,0,0,0
5783,CZ,TypeScript,2022-Q1,CZ-TypeScript,2924.0,2022,9,1,10521600,27.790450121654505,0,0,0,0,0
5784,CZ,TypeScript,2022-Q2,CZ-TypeScript,3072.0,2022,10,1,10521600,29.197080291970806,0,0,0,0,0
5785,CZ,TypeScript,2022-Q3,CZ-TypeScript,3039.0,2022,11,1,10521600,28.8834397810219,0,0,0,0,0
5786,CZ,TypeScript,2022-Q4,CZ-TypeScript,3552.0,2022,12,1,10521600,33.75912408759124,1,0,1,0,1
5787,CZ,TypeScript,2023-Q1,CZ-TypeScript,3863.0,2023,13,1,10521600,36.71494829683698,1,1,1,1,1
5788,CZ,TypeScript,2023-Q2,CZ-TypeScript,3982.0,2023,14,1,10521600,37.845954987834546,1,1,1,1,1
5789,CZ,TypeScript,2023-Q3,CZ-TypeScript,3732.0,2023,15,1,10521600,35.46989051094891,1,1,1,1,1
5790,CZ,TypeScript,2023-Q4,CZ-TypeScript,4160.0,2023,16,1,10521600,39.53771289537713,1,1,1,1,1
5796,CZ,C#,2020-Q1,CZ-C#,1527.0,2020,1,1,10521600,14.513001824817518,0,0,0,0,0
5797,CZ,C#,2020-Q2,CZ-C#,1591.0,2020,2,1,10521600,15.121274330900244,0,0,0,0,0
5798,CZ,C#,2020-Q3,CZ-C#,1388.0,2020,3,1,10521600,13.1919099756691,0,0,0,0,0
5799,CZ,C#,2020-Q4,CZ-C#,1744.0,2020,4,1,10521600,16.575425790754256,0,0,0,0,0
5800,CZ,C#,2021-Q1,CZ-C#,1838.0,2021,5,1,10521600,17.468826034063262,0,0,0,0,0
5801,CZ,C#,2021-Q2,CZ-C#,1762.0,2021,6,1,10521600,16.746502433090026,0,0,0,0,0
5802,CZ,C#,2021-Q3,CZ-C#,1461.0,2021,7,1,10521600,13.885720802919707,0,0,0,0,0
5803,CZ,C#,2021-Q4,CZ-C#,1889.0,2021,8,1,10521600,17.953543187347933,0,0,0,0,0
5804,CZ,C#,2022-Q1,CZ-C#,2141.0,2022,9,1,10521600,20.348616180048662,0,0,0,0,0
5805,CZ,C#,2022-Q2,CZ-C#,2330.0,2022,10,1,10521600,22.14492092457421,0,0,0,0,0
5806,CZ,C#,2022-Q3,CZ-C#,1883.0,2022,11,1,10521600,17.896517639902676,0,0,0,0,0
5807,CZ,C#,2022-Q4,CZ-C#,2241.0,2022,12,1,10521600,21.299041970802918,1,0,1,0,1
5808,CZ,C#,2023-Q1,CZ-C#,2552.0,2023,13,1,10521600,24.254866180048662,1,1,1,1,1
5809,CZ,C#,2023-Q2,CZ-C#,2618.0,2023,14,1,10521600,24.882147201946474,1,1,1,1,1
5810,CZ,C#,2023-Q3,CZ-C#,1987.0,2023,15,1,10521600,18.884960462287104,1,1,1,1,1
5811,CZ,C#,2023-Q4,CZ-C#,2450.0,2023,16,1,10521600,23.285431873479318,1,1,1,1,1
5817,CZ,C++,2020-Q1,CZ-C++,2185.0,2020,1,1,10521600,20.766803527980535,0,0,0,0,0
5818,CZ,C++,2020-Q2,CZ-C++,2213.0,2020,2,1,10521600,21.032922749391727,0,0,0,0,0
5819,CZ,C++,2020-Q3,CZ-C++,2088.0,2020,3,1,10521600,19.844890510948908,0,0,0,0,0
5820,CZ,C++,2020-Q4,CZ-C++,2330.0,2020,4,1,10521600,22.14492092457421,0,0,0,0,0
5821,CZ,C++,2021-Q1,CZ-C++,2394.0,2021,5,1,10521600,22.753193430656935,0,0,0,0,0
5822,CZ,C++,2021-Q2,CZ-C++,2336.0,2021,6,1,10521600,22.201946472019465,0,0,0,0,0
5823,CZ,C++,2021-Q3,CZ-C++,1976.0,2021,7,1,10521600,18.78041362530414,0,0,0,0,0
5824,CZ,C++,2021-Q4,CZ-C++,2301.0,2021,8,1,10521600,21.869297445255473,0,0,0,0,0
5825,CZ,C++,2022-Q1,CZ-C++,2414.0,2022,9,1,10521600,22.943278588807786,0,0,0,0,0
5826,CZ,C++,2022-Q2,CZ-C++,2638.0,2022,10,1,10521600,25.07223236009732,0,0,0,0,0
5827,CZ,C++,2022-Q3,CZ-C++,2405.0,2022,11,1,10521600,22.8577402676399,0,0,0,0,0
5828,CZ,C++,2022-Q4,CZ-C++,2706.0,2022,12,1,10521600,25.71852189781022,1,0,1,0,1
5829,CZ,C++,2023-Q1,CZ-C++,2891.0,2023,13,1,10521600,27.476809610705597,1,1,1,1,1
5830,CZ,C++,2023-Q2,CZ-C++,2890.0,2023,14,1,10521600,27.46730535279805,1,1,1,1,1
5831,CZ,C++,2023-Q3,CZ-C++,2431.0,2023,15,1,10521600,23.10485097323601,1,1,1,1,1
5832,CZ,C++,2023-Q4,CZ-C++,2873.0,2023,16,1,10521600,27.30573296836983,1,1,1,1,1
5838,CZ,C,2020-Q1,CZ-C,2062.0,2020,1,1,10521600,19.597779805352797,0,0,0,0,0
5839,CZ,C,2020-Q2,CZ-C,2062.0,2020,2,1,10521600,19.597779805352797,0,0,0,0,0
5840,CZ,C,2020-Q3,CZ-C,2000.0,2020,3,1,10521600,19.008515815085158,0,0,0,0,0
5841,CZ,C,2020-Q4,CZ-C,2174.0,2020,4,1,10521600,20.662256690997566,0,0,0,0,0
5842,CZ,C,2021-Q1,CZ-C,2266.0,2021,5,1,10521600,21.536648418491485,0,0,0,0,0
5843,CZ,C,2021-Q2,CZ-C,2264.0,2021,6,1,10521600,21.5176399026764,0,0,0,0,0
5844,CZ,C,2021-Q3,CZ-C,2071.0,2021,7,1,10521600,19.683318126520682,0,0,0,0,0
5845,CZ,C,2021-Q4,CZ-C,2561.0,2021,8,1,10521600,24.340404501216547,0,0,0,0,0
5846,CZ,C,2022-Q1,CZ-C,2697.0,2022,9,1,10521600,25.63298357664234,0,0,0,0,0
5847,CZ,C,2022-Q2,CZ-C,2781.0,2022,10,1,10521600,26.431341240875913,0,0,0,0,0
5848,CZ,C,2022-Q3,CZ-C,2374.0,2022,11,1,10521600,22.563108272506085,0,0,0,0,0
5849,CZ,C,2022-Q4,CZ-C,2781.0,2022,12,1,10521600,26.431341240875913,1,0,1,0,1
5850,CZ,C,2023-Q1,CZ-C,2930.0,2023,13,1,10521600,27.847475669099758,1,1,1,1,1
5851,CZ,C,2023-Q2,CZ-C,2854.0,2023,14,1,10521600,27.12515206812652,1,1,1,1,1
5852,CZ,C,2023-Q3,CZ-C,2555.0,2023,15,1,10521600,24.28337895377129,1,1,1,1,1
5853,CZ,C,2023-Q4,CZ-C,3106.0,2023,16,1,10521600,29.52022506082725,1,1,1,1,1
5859,CZ,Go,2020-Q1,CZ-Go,622.0,2020,1,1,10521600,5.911648418491484,0,0,0,0,0
5860,CZ,Go,2020-Q2,CZ-Go,660.0,2020,2,1,10521600,6.272810218978102,0,0,0,0,0
5861,CZ,Go,2020-Q3,CZ-Go,653.0,2020,3,1,10521600,6.206280413625304,0,0,0,0,0
5862,CZ,Go,2020-Q4,CZ-Go,712.0,2020,4,1,10521600,6.767031630170317,0,0,0,0,0
5863,CZ,Go,2021-Q1,CZ-Go,741.0,2021,5,1,10521600,7.0426551094890515,0,0,0,0,0
5864,CZ,Go,2021-Q2,CZ-Go,763.0,2021,6,1,10521600,7.251748783454988,0,0,0,0,0
5865,CZ,Go,2021-Q3,CZ-Go,690.0,2021,7,1,10521600,6.55793795620438,0,0,0,0,0
5866,CZ,Go,2021-Q4,CZ-Go,832.0,2021,8,1,10521600,7.907542579075425,0,0,0,0,0
5867,CZ,Go,2022-Q1,CZ-Go,907.0,2022,9,1,10521600,8.62036192214112,0,0,0,0,0
5868,CZ,Go,2022-Q2,CZ-Go,913.0,2022,10,1,10521600,8.677387469586375,0,0,0,0,0
5869,CZ,Go,2022-Q3,CZ-Go,935.0,2022,11,1,10521600,8.886481143552311,0,0,0,0,0
5870,CZ,Go,2022-Q4,CZ-Go,955.0,2022,12,1,10521600,9.076566301703163,1,0,1,0,1
5871,CZ,Go,2023-Q1,CZ-Go,1023.0,2023,13,1,10521600,9.722855839416058,1,1,1,1,1
5872,CZ,Go,2023-Q2,CZ-Go,1017.0,2023,14,1,10521600,9.665830291970803,1,1,1,1,1
5873,CZ,Go,2023-Q3,CZ-Go,980.0,2023,15,1,10521600,9.314172749391728,1,1,1,1,1
5874,CZ,Go,2023-Q4,CZ-Go,1144.0,2023,16,1,10521600,10.87287104622871,1,1,1,1,1
5880,DE,JavaScript,2020-Q1,DE-JavaScript,47432.0,2020,1,1,80783000,58.71532376861468,0,0,0,0,0
5881,DE,JavaScript,2020-Q2,DE-JavaScript,50760.0,2020,2,1,80783000,62.83500241387421,0,0,0,0,0
5882,DE,JavaScript,2020-Q3,DE-JavaScript,48239.0,2020,3,1,80783000,59.71429632472178,0,0,0,0,0
5883,DE,JavaScript,2020-Q4,DE-JavaScript,51233.0,2020,4,1,80783000,63.42052164440538,0,0,0,0,0
5884,DE,JavaScript,2021-Q1,DE-JavaScript,55054.0,2021,5,1,80783000,68.1504772043623,0,0,0,0,0
5885,DE,JavaScript,2021-Q2,DE-JavaScript,55429.0,2021,6,1,80783000,68.61468378247899,0,0,0,0,0
5886,DE,JavaScript,2021-Q3,DE-JavaScript,51008.0,2021,7,1,80783000,63.14199769753537,0,0,0,0,0
5887,DE,JavaScript,2021-Q4,DE-JavaScript,55437.0,2021,8,1,80783000,68.62458685614548,0,0,0,0,0
5888,DE,JavaScript,2022-Q1,DE-JavaScript,62512.0,2022,9,1,80783000,77.38261762994689,0,0,0,0,0
5889,DE,JavaScript,2022-Q2,DE-JavaScript,62909.0,2022,10,1,80783000,77.87405766064643,0,0,0,0,0
5890,DE,JavaScript,2022-Q3,DE-JavaScript,60993.0,2022,11,1,80783000,75.50227151752225,0,0,0,0,0
5891,DE,JavaScript,2022-Q4,DE-JavaScript,64411.0,2022,12,1,80783000,79.73335974152978,1,0,1,0,1
5892,DE,JavaScript,2023-Q1,DE-JavaScript,68649.0,2023,13,1,80783000,84.97951301635244,1,1,1,1,1
5893,DE,JavaScript,2023-Q2,DE-JavaScript,67316.0,2023,14,1,80783000,83.32941336667368,1,1,1,1,1
5894,DE,JavaScript,2023-Q3,DE-JavaScript,66129.0,2023,15,1,80783000,81.86004481140834,1,1,1,1,1
5895,DE,JavaScript,2023-Q4,DE-JavaScript,69303.0,2023,16,1,80783000,85.78908928858795,1,1,1,1,1
5901,DE,Python,2020-Q1,DE-Python,37058.0,2020,1,1,80783000,45.873512991594765,0,0,0,0,0
5902,DE,Python,2020-Q2,DE-Python,42284.0,2020,2,1,80783000,52.34269586422886,0,0,0,0,0
5903,DE,Python,2020-Q3,DE-Python,38974.0,2020,3,1,80783000,48.245299134718934,0,0,0,0,0
5904,DE,Python,2020-Q4,DE-Python,42471.0,2020,4,1,80783000,52.57418021118304,0,0,0,0,0
5905,DE,Python,2021-Q1,DE-Python,45957.0,2021,5,1,80783000,56.88944456135574,0,0,0,0,0
5906,DE,Python,2021-Q2,DE-Python,46665.0,2021,6,1,80783000,57.765866580840026,0,0,0,0,0
5907,DE,Python,2021-Q3,DE-Python,43276.0,2021,7,1,80783000,53.57067699887352,0,0,0,0,0
5908,DE,Python,2021-Q4,DE-Python,47516.0,2021,8,1,80783000,58.819306042112814,0,0,0,0,0
5909,DE,Python,2022-Q1,DE-Python,52491.0,2022,9,1,80783000,64.97777997846082,0,0,0,0,0
5910,DE,Python,2022-Q2,DE-Python,52757.0,2022,10,1,80783000,65.30705717787158,0,0,0,0,0
5911,DE,Python,2022-Q3,DE-Python,51263.0,2022,11,1,80783000,63.45765817065472,0,0,0,0,0
5912,DE,Python,2022-Q4,DE-Python,55277.0,2022,12,1,80783000,68.4265253828157,1,0,1,0,1
5913,DE,Python,2023-Q1,DE-Python,58823.0,2023,13,1,80783000,72.81606278548705,1,1,1,1,1
5914,DE,Python,2023-Q2,DE-Python,59404.0,2023,14,1,80783000,73.53527351051582,1,1,1,1,1
5915,DE,Python,2023-Q3,DE-Python,58755.0,2023,15,1,80783000,72.73188665932189,1,1,1,1,1
5916,DE,Python,2023-Q4,DE-Python,64123.0,2023,16,1,80783000,79.37684908953617,1,1,1,1,1
5922,DE,Java,2020-Q1,DE-Java,20306.0,2020,1,1,80783000,25.136476733966308,0,0,0,0,0
5923,DE,Java,2020-Q2,DE-Java,20879.0,2020,2,1,80783000,25.8457843853286,0,0,0,0,0
5924,DE,Java,2020-Q3,DE-Java,19198.0,2020,3,1,80783000,23.764901031157546,0,0,0,0,0
5925,DE,Java,2020-Q4,DE-Java,21206.0,2020,4,1,80783000,26.25057252144634,0,0,0,0,0
5926,DE,Java,2021-Q1,DE-Java,21321.0,2021,5,1,80783000,26.392929205402126,0,0,0,0,0
5927,DE,Java,2021-Q2,DE-Java,21642.0,2021,6,1,80783000,26.790290036270008,0,0,0,0,0
5928,DE,Java,2021-Q3,DE-Java,18721.0,2021,7,1,80783000,23.174430263793123,0,0,0,0,0
5929,DE,Java,2021-Q4,DE-Java,20928.0,2021,8,1,80783000,25.906440711535843,0,0,0,0,0
5930,DE,Java,2022-Q1,DE-Java,22498.0,2022,9,1,80783000,27.849918918584358,0,0,0,0,0
5931,DE,Java,2022-Q2,DE-Java,22605.0,2022,10,1,80783000,27.982372528873647,0,0,0,0,0
5932,DE,Java,2022-Q3,DE-Java,21003.0,2022,11,1,80783000,25.999282027159182,0,0,0,0,0
5933,DE,Java,2022-Q4,DE-Java,22886.0,2022,12,1,80783000,28.330217991409082,1,0,1,0,1
5934,DE,Java,2023-Q1,DE-Java,23258.0,2023,13,1,80783000,28.79071091690083,1,1,1,1,1
5935,DE,Java,2023-Q2,DE-Java,23288.0,2023,14,1,80783000,28.827847443150166,1,1,1,1,1
5936,DE,Java,2023-Q3,DE-Java,21170.0,2023,15,1,80783000,26.206008689947144,1,1,1,1,1
5937,DE,Java,2023-Q4,DE-Java,23203.0,2023,16,1,80783000,28.72262728544372,1,1,1,1,1
5943,DE,Ruby,2020-Q1,DE-Ruby,12060.0,2020,1,1,80783000,14.928883552232524,0,0,0,0,0
5944,DE,Ruby,2020-Q2,DE-Ruby,14117.0,2020,2,1,80783000,17.47521136872857,0,0,0,0,0
5945,DE,Ruby,2020-Q3,DE-Ruby,12936.0,2020,3,1,80783000,16.013270118713095,0,0,0,0,0
5946,DE,Ruby,2020-Q4,DE-Ruby,13936.0,2020,4,1,80783000,17.25115432702425,0,0,0,0,0
5947,DE,Ruby,2021-Q1,DE-Ruby,14575.0,2021,5,1,80783000,18.04216233613508,0,0,0,0,0
5948,DE,Ruby,2021-Q2,DE-Ruby,14301.0,2021,6,1,80783000,17.70298206305782,0,0,0,0,0
5949,DE,Ruby,2021-Q3,DE-Ruby,11784.0,2021,7,1,80783000,14.587227510738646,0,0,0,0,0
5950,DE,Ruby,2021-Q4,DE-Ruby,12234.0,2021,8,1,80783000,15.144275404478666,0,0,0,0,0
5951,DE,Ruby,2022-Q1,DE-Ruby,13019.0,2022,9,1,80783000,16.116014508002923,0,0,0,0,0
5952,DE,Ruby,2022-Q2,DE-Ruby,12560.0,2022,10,1,80783000,15.547825656388103,0,0,0,0,0
5953,DE,Ruby,2022-Q3,DE-Ruby,12128.0,2022,11,1,80783000,15.013059678397683,0,0,0,0,0
